fecha,sku,demanda_unidades,precio_clp,insumo_critico,promocion,indice_estres_insumos,lead_time_dias,inventario_unidades,quiebre_stock,dia_semana,mes,año,procedencia_primaria,precio_unitario_primario_clp,procedencia_secundaria,precio_unitario_secundario_clp
2025-06-20,NotBurger,1042,1536,proteina de arveja,1,0.369,32,305022,0,4,6,2025,Canada,1639,Estados Unidos,2553
2025-06-21,NotBurger,978,1536,proteina de arveja,0,0.347,32,303980,0,5,6,2025,Canada,1639,Estados Unidos,2553
2025-06-22,NotBurger,830,1536,proteina de arveja,0,0.377,35,303002,0,6,6,2025,Canada,1639,Estados Unidos,2553
2025-06-23,NotBurger,661,1536,proteina de arveja,0,0.257,32,302172,0,0,6,2025,Canada,1639,Estados Unidos,2553
2025-06-24,NotBurger,772,1536,proteina de arveja,1,0.409,35,301511,0,1,6,2025,Canada,1639,Estados Unidos,2553
2025-06-25,NotBurger,527,1536,proteina de arveja,0,0.347,37,300739,0,2,6,2025,Canada,1639,Estados Unidos,2553
2025-06-26,NotBurger,725,1536,proteina de arveja,0,0.383,34,300212,0,3,6,2025,Canada,1639,Estados Unidos,2553
2025-06-27,NotBurger,915,1536,proteina de arveja,0,0.352,38,299487,0,4,6,2025,Canada,1639,Estados Unidos,2553
2025-06-28,NotBurger,1217,1536,proteina de arveja,1,0.302,31,298572,0,5,6,2025,Canada,1639,Estados Unidos,2553
2025-06-29,NotBurger,737,1536,proteina de arveja,0,0.232,32,297355,0,6,6,2025,Canada,1639,Estados Unidos,2553
2025-06-30,NotBurger,615,1536,proteina de arveja,0,0.263,32,296618,0,0,6,2025,Canada,1639,Estados Unidos,2553
2025-07-01,NotBurger,539,1536,proteina de arveja,0,0.364,36,296003,0,1,7,2025,Canada,1639,Estados Unidos,2553
2025-07-02,NotBurger,619,1536,proteina de arveja,0,0.348,30,295464,0,2,7,2025,Canada,1639,Estados Unidos,2553
2025-07-03,NotBurger,724,1536,proteina de arveja,0,0.242,30,294845,0,3,7,2025,Canada,1639,Estados Unidos,2553
2025-07-04,NotBurger,1155,1536,proteina de arveja,1,0.127,31,294121,0,4,7,2025,Canada,1639,Estados Unidos,2553
2025-07-05,NotBurger,825,1536,proteina de arveja,0,0.251,36,292966,0,5,7,2025,Canada,1639,Estados Unidos,2553
2025-07-06,NotBurger,648,1536,proteina de arveja,0,0.242,33,292141,0,6,7,2025,Canada,1639,Estados Unidos,2553
2025-07-07,NotBurger,542,1536,proteina de arveja,0,0.238,30,291493,0,0,7,2025,Canada,1639,Estados Unidos,2553
2025-07-08,NotBurger,506,1536,proteina de arveja,0,0.272,31,290951,0,1,7,2025,Canada,1639,Estados Unidos,2553
2025-07-09,NotBurger,640,1536,proteina de arveja,0,0.284,37,290445,0,2,7,2025,Canada,1639,Estados Unidos,2553
2025-07-10,NotBurger,735,1536,proteina de arveja,0,0.284,32,289805,0,3,7,2025,Canada,1639,Estados Unidos,2553
2025-07-11,NotBurger,830,1536,proteina de arveja,0,0.252,31,289070,0,4,7,2025,Canada,1639,Estados Unidos,2553
2025-07-12,NotBurger,745,1536,proteina de arveja,0,0.135,35,288240,0,5,7,2025,Canada,1639,Estados Unidos,2553
2025-07-13,NotBurger,746,1536,proteina de arveja,0,0.203,34,287495,0,6,7,2025,Canada,1639,Estados Unidos,2553
2025-07-14,NotBurger,530,1536,proteina de arveja,0,0.33,37,286749,0,0,7,2025,Canada,1639,Estados Unidos,2553
2025-07-15,NotBurger,645,1536,proteina de arveja,1,0.229,31,286219,0,1,7,2025,Canada,1639,Estados Unidos,2553
2025-07-16,NotBurger,643,1536,proteina de arveja,0,0.224,30,285574,0,2,7,2025,Canada,1639,Estados Unidos,2553
2025-07-17,NotBurger,744,1536,proteina de arveja,0,0.22,33,284931,0,3,7,2025,Canada,1639,Estados Unidos,2553
2025-07-18,NotBurger,711,1536,proteina de arveja,0,0.218,33,284187,0,4,7,2025,Canada,1639,Estados Unidos,2553
2025-07-19,NotBurger,689,1536,proteina de arveja,0,0.074,32,283476,0,5,7,2025,Canada,1639,Estados Unidos,2553
2025-07-20,NotBurger,678,1536,proteina de arveja,0,0.178,35,282787,0,6,7,2025,Canada,1639,Estados Unidos,2553
2025-07-21,NotBurger,490,1536,proteina de arveja,0,0.184,29,282109,0,0,7,2025,Canada,1639,Estados Unidos,2553
2025-07-22,NotBurger,515,1536,proteina de arveja,0,0.246,35,281619,0,1,7,2025,Canada,1639,Estados Unidos,2553
2025-07-23,NotBurger,560,1536,proteina de arveja,0,0.181,30,281104,0,2,7,2025,Canada,1639,Estados Unidos,2553
2025-07-24,NotBurger,704,1536,proteina de arveja,0,0.093,33,280544,0,3,7,2025,Canada,1639,Estados Unidos,2553
2025-07-25,NotBurger,1008,1536,proteina de arveja,1,0.194,31,279840,0,4,7,2025,Canada,1639,Estados Unidos,2553
2025-07-26,NotBurger,890,1536,proteina de arveja,0,0.13,30,278832,0,5,7,2025,Canada,1639,Estados Unidos,2553
2025-07-27,NotBurger,1136,1536,proteina de arveja,1,0.106,30,277942,0,6,7,2025,Canada,1639,Estados Unidos,2553
2025-07-28,NotBurger,517,1536,proteina de arveja,0,0.123,29,276806,0,0,7,2025,Canada,1639,Estados Unidos,2553
2025-07-29,NotBurger,491,1536,proteina de arveja,0,0.189,32,276289,0,1,7,2025,Canada,1639,Estados Unidos,2553
2025-07-30,NotBurger,549,1536,proteina de arveja,0,0.223,31,275798,0,2,7,2025,Canada,1639,Estados Unidos,2553
2025-07-31,NotBurger,665,1536,proteina de arveja,0,0.182,34,275249,0,3,7,2025,Canada,1639,Estados Unidos,2553
2025-08-01,NotBurger,725,1536,proteina de arveja,0,0.188,34,274584,0,4,8,2025,Canada,1639,Estados Unidos,2553
2025-08-02,NotBurger,697,1536,proteina de arveja,0,0.179,36,273859,0,5,8,2025,Canada,1639,Estados Unidos,2553
2025-08-03,NotBurger,590,1536,proteina de arveja,0,0.159,33,273162,0,6,8,2025,Canada,1639,Estados Unidos,2553
2025-08-04,NotBurger,535,1536,proteina de arveja,0,0.187,33,272572,0,0,8,2025,Canada,1639,Estados Unidos,2553
2025-08-05,NotBurger,588,1536,proteina de arveja,1,0.031,33,272037,0,1,8,2025,Canada,1639,Estados Unidos,2553
2025-08-06,NotBurger,424,1536,proteina de arveja,0,0.156,31,271449,0,2,8,2025,Canada,1639,Estados Unidos,2553
2025-08-07,NotBurger,690,1536,proteina de arveja,0,0.098,28,271025,0,3,8,2025,Canada,1639,Estados Unidos,2553
2025-08-08,NotBurger,760,1536,proteina de arveja,0,0.208,33,270335,0,4,8,2025,Canada,1639,Estados Unidos,2553
2025-08-09,NotBurger,831,1536,proteina de arveja,0,0.143,29,269575,0,5,8,2025,Canada,1639,Estados Unidos,2553
2025-08-10,NotBurger,657,1536,proteina de arveja,0,0.152,37,268744,0,6,8,2025,Canada,1639,Estados Unidos,2553
2025-08-11,NotBurger,449,1536,proteina de arveja,0,0.075,34,268087,0,0,8,2025,Canada,1639,Estados Unidos,2553
2025-08-12,NotBurger,378,1536,proteina de arveja,0,0.202,37,267638,0,1,8,2025,Canada,1639,Estados Unidos,2553
2025-08-13,NotBurger,496,1536,proteina de arveja,0,0.183,32,267260,0,2,8,2025,Canada,1639,Estados Unidos,2553
2025-08-14,NotBurger,624,1536,proteina de arveja,0,0.181,33,266764,0,3,8,2025,Canada,1639,Estados Unidos,2553
2025-08-15,NotBurger,809,1536,proteina de arveja,0,0.113,30,266140,0,4,8,2025,Canada,1639,Estados Unidos,2553
2025-08-16,NotBurger,898,1536,proteina de arveja,1,0.116,33,265331,0,5,8,2025,Canada,1639,Estados Unidos,2553
2025-08-17,NotBurger,688,1536,proteina de arveja,0,0.168,30,264433,0,6,8,2025,Canada,1639,Estados Unidos,2553
2025-08-18,NotBurger,451,1536,proteina de arveja,0,0.124,26,263745,0,0,8,2025,Canada,1639,Estados Unidos,2553
2025-08-19,NotBurger,491,1536,proteina de arveja,0,0.182,31,263294,0,1,8,2025,Canada,1639,Estados Unidos,2553
2025-08-20,NotBurger,552,1536,proteina de arveja,0,0.055,28,262803,0,2,8,2025,Canada,1639,Estados Unidos,2553
2025-08-21,NotBurger,546,1536,proteina de arveja,0,0.141,35,262251,0,3,8,2025,Canada,1639,Estados Unidos,2553
2025-08-22,NotBurger,826,1536,proteina de arveja,0,0.257,37,261705,0,4,8,2025,Canada,1639,Estados Unidos,2553
2025-08-23,NotBurger,742,1536,proteina de arveja,0,0.192,29,260879,0,5,8,2025,Canada,1639,Estados Unidos,2553
2025-08-24,NotBurger,871,1536,proteina de arveja,1,0.181,35,260137,0,6,8,2025,Canada,1639,Estados Unidos,2553
2025-08-25,NotBurger,467,1536,proteina de arveja,0,0.275,35,259266,0,0,8,2025,Canada,1639,Estados Unidos,2553
2025-08-26,NotBurger,501,1536,proteina de arveja,0,0.063,28,258799,0,1,8,2025,Canada,1639,Estados Unidos,2553
2025-08-27,NotBurger,471,1536,proteina de arveja,0,0.142,31,258298,0,2,8,2025,Canada,1639,Estados Unidos,2553
2025-08-28,NotBurger,693,1536,proteina de arveja,0,0.166,31,257827,0,3,8,2025,Canada,1639,Estados Unidos,2553
2025-08-29,NotBurger,795,1536,proteina de arveja,0,0.233,34,257134,0,4,8,2025,Canada,1639,Estados Unidos,2553
2025-08-30,NotBurger,679,1536,proteina de arveja,0,0.238,30,256339,0,5,8,2025,Canada,1639,Estados Unidos,2553
2025-08-31,NotBurger,936,1536,proteina de arveja,1,0.155,32,255660,0,6,8,2025,Canada,1639,Estados Unidos,2553
2025-09-01,NotBurger,512,1536,proteina de arveja,0,0.252,32,254724,0,0,9,2025,Canada,1639,Estados Unidos,2553
2025-09-02,NotBurger,479,1536,proteina de arveja,0,0.187,33,254212,0,1,9,2025,Canada,1639,Estados Unidos,2553
2025-09-03,NotBurger,458,1536,proteina de arveja,0,0.272,33,253733,0,2,9,2025,Canada,1639,Estados Unidos,2553
2025-09-04,NotBurger,763,1536,proteina de arveja,0,0.164,31,253275,0,3,9,2025,Canada,1639,Estados Unidos,2553
2025-09-05,NotBurger,677,1536,proteina de arveja,0,0.214,32,252512,0,4,9,2025,Canada,1639,Estados Unidos,2553
2025-09-06,NotBurger,801,1536,proteina de arveja,0,0.201,36,251835,0,5,9,2025,Canada,1639,Estados Unidos,2553
2025-09-07,NotBurger,582,1536,proteina de arveja,0,0.283,33,251034,0,6,9,2025,Canada,1639,Estados Unidos,2553
2025-09-08,NotBurger,481,1536,proteina de arveja,0,0.209,30,250452,0,0,9,2025,Canada,1639,Estados Unidos,2553
2025-09-09,NotBurger,488,1536,proteina de arveja,0,0.239,34,249971,0,1,9,2025,Canada,1639,Estados Unidos,2553
2025-09-10,NotBurger,570,1536,proteina de arveja,0,0.272,33,249483,0,2,9,2025,Canada,1639,Estados Unidos,2553
2025-09-11,NotBurger,593,1536,proteina de arveja,0,0.279,31,248913,0,3,9,2025,Canada,1639,Estados Unidos,2553
2025-09-12,NotBurger,1074,1536,proteina de arveja,1,0.301,38,248320,0,4,9,2025,Canada,1639,Estados Unidos,2553
2025-09-13,NotBurger,812,1536,proteina de arveja,0,0.273,33,247246,0,5,9,2025,Canada,1639,Estados Unidos,2553
2025-09-14,NotBurger,789,1536,proteina de arveja,1,0.247,32,246434,0,6,9,2025,Canada,1639,Estados Unidos,2553
2025-09-15,NotBurger,579,1536,proteina de arveja,0,0.257,33,245645,0,0,9,2025,Canada,1639,Estados Unidos,2553
2025-09-16,NotBurger,412,1536,proteina de arveja,0,0.281,37,245066,0,1,9,2025,Canada,1639,Estados Unidos,2553
2025-09-17,NotBurger,508,1536,proteina de arveja,0,0.298,30,244654,0,2,9,2025,Canada,1639,Estados Unidos,2553
2025-09-18,NotBurger,696,1536,proteina de arveja,0,0.284,34,244146,0,3,9,2025,Canada,1639,Estados Unidos,2553
2025-09-19,NotBurger,719,1536,proteina de arveja,0,0.299,38,243450,0,4,9,2025,Canada,1639,Estados Unidos,2553
2025-09-20,NotBurger,779,1536,proteina de arveja,0,0.228,33,242731,0,5,9,2025,Canada,1639,Estados Unidos,2553
2025-09-21,NotBurger,665,1536,proteina de arveja,0,0.343,32,241952,0,6,9,2025,Canada,1639,Estados Unidos,2553
2025-09-22,NotBurger,516,1536,proteina de arveja,0,0.325,33,241287,0,0,9,2025,Canada,1639,Estados Unidos,2553
2025-09-23,NotBurger,507,1536,proteina de arveja,0,0.372,35,240771,0,1,9,2025,Canada,1639,Estados Unidos,2553
2025-09-24,NotBurger,738,1536,proteina de arveja,1,0.328,37,240264,0,2,9,2025,Canada,1639,Estados Unidos,2553
2025-09-25,NotBurger,698,1536,proteina de arveja,0,0.247,32,239526,0,3,9,2025,Canada,1639,Estados Unidos,2553
2025-09-26,NotBurger,1181,1536,proteina de arveja,1,0.322,36,238828,0,4,9,2025,Canada,1639,Estados Unidos,2553
2025-09-27,NotBurger,830,1536,proteina de arveja,0,0.336,31,237647,0,5,9,2025,Canada,1639,Estados Unidos,2553
2025-09-28,NotBurger,710,1536,proteina de arveja,0,0.389,32,236817,0,6,9,2025,Canada,1639,Estados Unidos,2553
2025-09-29,NotBurger,487,1536,proteina de arveja,0,0.254,32,236107,0,0,9,2025,Canada,1639,Estados Unidos,2553
2025-09-30,NotBurger,508,1536,proteina de arveja,0,0.365,37,235620,0,1,9,2025,Canada,1639,Estados Unidos,2553
2025-10-01,NotBurger,521,1536,proteina de arveja,0,0.395,35,235112,0,2,10,2025,Canada,1639,Estados Unidos,2553
2025-10-02,NotBurger,631,1536,proteina de arveja,0,0.342,35,234591,0,3,10,2025,Canada,1639,Estados Unidos,2553
2025-10-03,NotBurger,805,1536,proteina de arveja,0,0.384,35,233960,0,4,10,2025,Canada,1639,Estados Unidos,2553
2025-10-04,NotBurger,744,1536,proteina de arveja,0,0.355,36,233155,0,5,10,2025,Canada,1639,Estados Unidos,2553
2025-10-05,NotBurger,730,1536,proteina de arveja,0,0.356,33,232411,0,6,10,2025,Canada,1639,Estados Unidos,2553
2025-10-06,NotBurger,588,1536,proteina de arveja,0,0.377,36,231681,0,0,10,2025,Canada,1639,Estados Unidos,2553
2025-10-07,NotBurger,425,1536,proteina de arveja,0,0.367,33,231093,0,1,10,2025,Canada,1639,Estados Unidos,2553
2025-10-08,NotBurger,539,1536,proteina de arveja,0,0.442,39,230668,0,2,10,2025,Canada,1639,Estados Unidos,2553
2025-10-09,NotBurger,640,1536,proteina de arveja,0,0.377,33,230129,0,3,10,2025,Canada,1639,Estados Unidos,2553
2025-10-10,NotBurger,804,1536,proteina de arveja,0,0.374,33,229489,0,4,10,2025,Canada,1639,Estados Unidos,2553
2025-10-11,NotBurger,858,1536,proteina de arveja,0,0.512,37,228685,0,5,10,2025,Canada,1639,Estados Unidos,2553
2025-10-12,NotBurger,695,1536,proteina de arveja,0,0.477,36,227827,0,6,10,2025,Canada,1639,Estados Unidos,2553
2025-10-13,NotBurger,543,1536,proteina de arveja,0,0.34,35,227132,0,0,10,2025,Canada,1639,Estados Unidos,2553
2025-10-14,NotBurger,572,1536,proteina de arveja,0,0.4,35,226589,0,1,10,2025,Canada,1639,Estados Unidos,2553
2025-10-15,NotBurger,487,1536,proteina de arveja,0,0.455,33,226017,0,2,10,2025,Canada,1639,Estados Unidos,2553
2025-10-16,NotBurger,823,1536,proteina de arveja,0,0.463,39,225530,0,3,10,2025,Canada,1639,Estados Unidos,2553
2025-10-17,NotBurger,827,1536,proteina de arveja,0,0.377,36,224707,0,4,10,2025,Canada,1639,Estados Unidos,2553
2025-10-18,NotBurger,851,1536,proteina de arveja,0,0.513,39,223880,0,5,10,2025,Canada,1639,Estados Unidos,2553
2025-10-19,NotBurger,703,1536,proteina de arveja,0,0.501,35,223029,0,6,10,2025,Canada,1639,Estados Unidos,2553
2025-10-20,NotBurger,663,1536,proteina de arveja,0,0.487,37,222326,0,0,10,2025,Canada,1639,Estados Unidos,2553
2025-10-21,NotBurger,484,1536,proteina de arveja,0,0.535,37,221663,0,1,10,2025,Canada,1639,Estados Unidos,2553
2025-10-22,NotBurger,619,1536,proteina de arveja,0,0.493,38,221179,0,2,10,2025,Canada,1639,Estados Unidos,2553
2025-10-23,NotBurger,809,1536,proteina de arveja,0,0.496,38,220560,0,3,10,2025,Canada,1639,Estados Unidos,2553
2025-10-24,NotBurger,781,1536,proteina de arveja,0,0.554,37,219751,0,4,10,2025,Canada,1639,Estados Unidos,2553
2025-10-25,NotBurger,823,1536,proteina de arveja,0,0.534,33,218970,0,5,10,2025,Canada,1639,Estados Unidos,2553
2025-10-26,NotBurger,752,1536,proteina de arveja,0,0.44,39,218147,0,6,10,2025,Canada,1639,Estados Unidos,2553
2025-10-27,NotBurger,569,1536,proteina de arveja,0,0.516,37,217395,0,0,10,2025,Canada,1639,Estados Unidos,2553
2025-10-28,NotBurger,521,1536,proteina de arveja,0,0.454,34,216826,0,1,10,2025,Canada,1639,Estados Unidos,2553
2025-10-29,NotBurger,624,1536,proteina de arveja,0,0.514,37,216305,0,2,10,2025,Canada,1639,Estados Unidos,2553
2025-10-30,NotBurger,848,1536,proteina de arveja,0,0.515,33,215681,0,3,10,2025,Canada,1639,Estados Unidos,2553
2025-10-31,NotBurger,905,1536,proteina de arveja,0,0.424,37,214833,0,4,10,2025,Canada,1639,Estados Unidos,2553
2025-11-01,NotBurger,1003,1536,proteina de arveja,0,0.489,33,213928,0,5,11,2025,Canada,1639,Estados Unidos,2553
2025-11-02,NotBurger,728,1536,proteina de arveja,0,0.509,36,212925,0,6,11,2025,Canada,1639,Estados Unidos,2553
2025-11-03,NotBurger,573,1536,proteina de arveja,0,0.475,36,212197,0,0,11,2025,Canada,1639,Estados Unidos,2553
2025-11-04,NotBurger,669,1536,proteina de arveja,0,0.514,38,211624,0,1,11,2025,Canada,1639,Estados Unidos,2553
2025-11-05,NotBurger,632,1536,proteina de arveja,0,0.539,37,210955,0,2,11,2025,Canada,1639,Estados Unidos,2553
2025-11-06,NotBurger,750,1536,proteina de arveja,0,0.498,37,210323,0,3,11,2025,Canada,1639,Estados Unidos,2553
2025-11-07,NotBurger,833,1536,proteina de arveja,0,0.511,36,209573,0,4,11,2025,Canada,1639,Estados Unidos,2553
2025-11-08,NotBurger,1042,1536,proteina de arveja,0,0.569,37,208740,0,5,11,2025,Canada,1639,Estados Unidos,2553
2025-11-09,NotBurger,800,1536,proteina de arveja,0,0.524,36,207698,0,6,11,2025,Canada,1639,Estados Unidos,2553
2025-11-10,NotBurger,648,1536,proteina de arveja,0,0.51,36,206898,0,0,11,2025,Canada,1639,Estados Unidos,2553
2025-11-11,NotBurger,595,1536,proteina de arveja,0,0.451,32,206250,0,1,11,2025,Canada,1639,Estados Unidos,2553
2025-11-12,NotBurger,750,1536,proteina de arveja,0,0.532,35,205655,0,2,11,2025,Canada,1639,Estados Unidos,2553
2025-11-13,NotBurger,859,1536,proteina de arveja,0,0.514,37,204905,0,3,11,2025,Canada,1639,Estados Unidos,2553
2025-11-14,NotBurger,1194,1536,proteina de arveja,0,0.561,36,204046,0,4,11,2025,Canada,1639,Estados Unidos,2553
2025-11-15,NotBurger,1008,1536,proteina de arveja,0,0.498,36,202852,0,5,11,2025,Canada,1639,Estados Unidos,2553
2025-11-16,NotBurger,928,1536,proteina de arveja,0,0.403,34,201844,0,6,11,2025,Canada,1639,Estados Unidos,2553
2025-11-17,NotBurger,732,1536,proteina de arveja,0,0.407,33,200916,0,0,11,2025,Canada,1639,Estados Unidos,2553
2025-11-18,NotBurger,624,1536,proteina de arveja,0,0.527,35,200184,0,1,11,2025,Canada,1639,Estados Unidos,2553
2025-11-19,NotBurger,687,1536,proteina de arveja,0,0.46,35,199560,0,2,11,2025,Canada,1639,Estados Unidos,2553
2025-11-20,NotBurger,1279,1536,proteina de arveja,1,0.508,36,198873,0,3,11,2025,Canada,1639,Estados Unidos,2553
2025-11-21,NotBurger,1088,1536,proteina de arveja,0,0.489,37,197594,0,4,11,2025,Canada,1639,Estados Unidos,2553
2025-11-22,NotBurger,989,1536,proteina de arveja,0,0.472,35,196506,0,5,11,2025,Canada,1639,Estados Unidos,2553
2025-11-23,NotBurger,1095,1536,proteina de arveja,1,0.473,34,195517,0,6,11,2025,Canada,1639,Estados Unidos,2553
2025-11-24,NotBurger,785,1536,proteina de arveja,0,0.432,32,194422,0,0,11,2025,Canada,1639,Estados Unidos,2553
2025-11-25,NotBurger,758,1536,proteina de arveja,0,0.471,41,193637,0,1,11,2025,Canada,1639,Estados Unidos,2553
2025-11-26,NotBurger,800,1536,proteina de arveja,0,0.439,33,192879,0,2,11,2025,Canada,1639,Estados Unidos,2553
2025-11-27,NotBurger,1081,1536,proteina de arveja,0,0.446,34,192079,0,3,11,2025,Canada,1639,Estados Unidos,2553
2025-11-28,NotBurger,1031,1536,proteina de arveja,0,0.445,36,190998,0,4,11,2025,Canada,1639,Estados Unidos,2553
2025-11-29,NotBurger,1137,1536,proteina de arveja,0,0.446,36,189967,0,5,11,2025,Canada,1639,Estados Unidos,2553
2025-11-30,NotBurger,1021,1536,proteina de arveja,0,0.499,37,188830,0,6,11,2025,Canada,1639,Estados Unidos,2553
2025-12-01,NotBurger,689,1536,proteina de arveja,0,0.443,34,187809,0,0,12,2025,Canada,1639,Estados Unidos,2553
2025-12-02,NotBurger,649,1536,proteina de arveja,0,0.496,36,187120,0,1,12,2025,Canada,1639,Estados Unidos,2553
2025-12-03,NotBurger,885,1536,proteina de arveja,0,0.517,36,186471,0,2,12,2025,Canada,1639,Estados Unidos,2553
2025-12-04,NotBurger,900,1536,proteina de arveja,0,0.478,35,185586,0,3,12,2025,Canada,1639,Estados Unidos,2553
2025-12-05,NotBurger,1005,1536,proteina de arveja,0,0.458,36,184686,0,4,12,2025,Canada,1639,Estados Unidos,2553
2025-12-06,NotBurger,1528,1536,proteina de arveja,1,0.442,37,183681,0,5,12,2025,Canada,1639,Estados Unidos,2553
2025-12-07,NotBurger,1048,1536,proteina de arveja,0,0.464,36,182153,0,6,12,2025,Canada,1639,Estados Unidos,2553
2025-12-08,NotBurger,795,1536,proteina de arveja,0,0.42,35,181105,0,0,12,2025,Canada,1639,Estados Unidos,2553
2025-12-09,NotBurger,697,1536,proteina de arveja,0,0.46,38,180310,0,1,12,2025,Canada,1639,Estados Unidos,2553
2025-12-10,NotBurger,1071,1536,proteina de arveja,1,0.436,37,179613,0,2,12,2025,Canada,1639,Estados Unidos,2553
2025-12-11,NotBurger,1432,1536,proteina de arveja,1,0.382,38,178542,0,3,12,2025,Canada,1639,Estados Unidos,2553
2025-12-12,NotBurger,1313,1536,proteina de arveja,0,0.439,32,177110,0,4,12,2025,Canada,1639,Estados Unidos,2553
2025-12-13,NotBurger,1177,1536,proteina de arveja,0,0.394,37,175797,0,5,12,2025,Canada,1639,Estados Unidos,2553
2025-12-14,NotBurger,1161,1536,proteina de arveja,0,0.378,36,174620,0,6,12,2025,Canada,1639,Estados Unidos,2553
2025-12-15,NotBurger,961,1536,proteina de arveja,1,0.354,32,173459,0,0,12,2025,Canada,1639,Estados Unidos,2553
2025-12-16,NotBurger,722,1536,proteina de arveja,0,0.38,35,172498,0,1,12,2025,Canada,1639,Estados Unidos,2553
2025-12-17,NotBurger,807,1536,proteina de arveja,0,0.416,37,171776,0,2,12,2025,Canada,1639,Estados Unidos,2553
2025-12-18,NotBurger,954,1536,proteina de arveja,0,0.405,33,170969,0,3,12,2025,Canada,1639,Estados Unidos,2553
2025-12-19,NotBurger,1190,1536,proteina de arveja,0,0.372,35,170015,0,4,12,2025,Canada,1639,Estados Unidos,2553
2025-12-20,NotBurger,1233,1536,proteina de arveja,0,0.378,36,168825,0,5,12,2025,Canada,1639,Estados Unidos,2553
2025-12-21,NotBurger,1064,1536,proteina de arveja,0,0.406,33,167592,0,6,12,2025,Canada,1639,Estados Unidos,2553
2025-12-22,NotBurger,1175,1536,proteina de arveja,1,0.329,34,166528,0,0,12,2025,Canada,1639,Estados Unidos,2553
2025-12-23,NotBurger,774,1536,proteina de arveja,0,0.275,34,165353,0,1,12,2025,Canada,1639,Estados Unidos,2553
2025-12-24,NotBurger,937,1536,proteina de arveja,0,0.389,33,164579,0,2,12,2025,Canada,1639,Estados Unidos,2553
2025-12-25,NotBurger,1083,1536,proteina de arveja,0,0.292,32,163642,0,3,12,2025,Canada,1639,Estados Unidos,2553
2025-12-26,NotBurger,1408,1536,proteina de arveja,0,0.278,33,162559,0,4,12,2025,Canada,1639,Estados Unidos,2553
2025-12-27,NotBurger,1465,1536,proteina de arveja,0,0.217,34,161151,0,5,12,2025,Canada,1639,Estados Unidos,2553
2025-12-28,NotBurger,1097,1536,proteina de arveja,0,0.329,35,159686,0,6,12,2025,Canada,1639,Estados Unidos,2553
2025-12-29,NotBurger,778,1536,proteina de arveja,0,0.213,31,158589,0,0,12,2025,Canada,1639,Estados Unidos,2553
